CustomerID,Recency,Frequency,Sales,RecencyCluster,FrequencyCluster,SalesCluster,TotalScore,Churn
28392,707,31,777.6600000000001,0,0,0,0,1
28394,1601,1,154.8,0,0,0,0,1
28398,1421,1,5.32,0,0,0,0,1
28399,912,24,559.42,0,0,0,0,1
28400,777,6,1499.48,0,0,0,0,1
28403,1016,8,447.42999999999995,0,0,0,0,1
28407,1350,6,181.5,0,0,0,0,1
28408,1548,5,427.53,0,0,0,0,1
28412,771,31,854.44,0,0,0,0,1
28414,1083,4,145.85,0,0,0,0,1
28418,694,6,66.72,0,0,0,0,1
28423,860,8,345.25,0,0,0,0,1
28424,1209,53,2525.9100000000003,0,0,0,0,1
28434,931,38,2316.46,0,0,0,0,1
28446,1190,11,2957.79,0,0,0,0,1
28447,791,37,4543.240000000001,0,0,0,0,1
28448,1114,2,2916.88,0,0,0,0,1
28451,833,103,4188.9800000000005,0,0,0,0,1
28452,1491,50,1442.8200000000004,0,0,0,0,1
28453,750,3,445.21,0,0,0,0,1
28454,1590,1,203.57,0,0,0,0,1
28457,973,12,340.78999999999996,0,0,0,0,1
28458,1168,4,446.3,0,0,0,0,1
28464,730,11,421.23,0,0,0,0,1
28470,791,27,2585.9,0,0,0,0,1
28476,1399,12,508.64,0,0,0,0,1
28480,1583,1,139.0,0,0,0,0,1
28481,912,133,10791.299999999997,0,0,0,0,1
28485,898,3,831.25,0,0,0,0,1
28487,638,12,2123.62,0,0,0,0,1
28488,1359,6,184.91,0,0,0,0,1
28490,1513,1,57.78,0,0,0,0,1
28491,1570,3,256.33,0,0,0,0,1
28498,1436,3,59.63,0,0,0,0,1
28499,638,11,475.15000000000003,0,0,0,0,1
28500,1198,2,683.0,0,0,0,0,1
28504,1460,16,3161.740000000001,0,0,0,0,1
28511,645,5,87.37,0,0,0,0,1
28513,1443,14,1431.35,0,0,0,0,1
28517,1296,1,29.63,0,0,0,0,1
28525,925,2,69.0,0,0,0,0,1
28526,1561,1,148.5,0,0,0,0,1
28527,1358,2,13.94,0,0,0,0,1
28528,946,4,916.8000000000001,0,0,0,0,1
28529,1505,5,537.6899999999998,0,0,0,0,1
28530,765,3,378.09,0,0,0,0,1
28538,1215,3,2797.88,0,0,0,0,1
28539,1388,1,160.64,0,0,0,0,1
28540,1300,2,729.0,0,0,0,0,1
28541,1338,2,516.13,0,0,0,0,1
28543,1283,4,264.87,0,0,0,0,1
28547,769,13,445.46000000000004,0,0,0,0,1
28550,1338,1,419.0,0,0,0,0,1
28553,1329,1,242.55,0,0,0,0,1
28558,1435,8,382.45999999999987,0,0,0,0,1
28559,1458,2,85.89999999999998,0,0,0,0,1
28560,866,6,950.02,0,0,0,0,1
28561,1275,14,922.58,0,0,0,0,1
28563,1016,17,312.0799999999999,0,0,0,0,1
28569,1373,8,262.95,0,0,0,0,1
28575,1553,15,124.40000000000002,0,0,0,0,1
28581,1338,1,266.0,0,0,0,0,1
28584,1142,5,833.83,0,0,0,0,1
28585,1108,9,75.42,0,0,0,0,1
28587,686,2,896.5,0,0,0,0,1
28588,808,16,624.34,0,0,0,0,1
28600,1460,7,602.26,0,0,0,0,1
28602,1079,5,375.0,0,0,0,0,1
28603,1527,9,30.36000000000001,0,0,0,0,1
28613,1059,2,66.51,0,0,0,0,1
28615,700,22,1347.7299999999998,0,0,0,0,1
28618,1449,2,17.4,0,0,0,0,1
28621,1321,9,1335.4199999999996,0,0,0,0,1
28623,932,2,198.8,0,0,0,0,1
28624,973,6,546.5999999999999,0,0,0,0,1
28626,1460,1,78.35,0,0,0,0,1
28628,1167,3,55.32,0,0,0,0,1
28633,1380,5,269.21,0,0,0,0,1
28636,825,11,628.41,0,0,0,0,1
28637,1554,2,163.51999999999995,0,0,0,0,1
28639,1573,7,1127.16,0,0,0,0,1
28641,1076,6,147.51,0,0,0,0,1
28645,1491,1,868.0,0,0,0,0,1
28655,758,18,1536.7,0,0,0,0,1
28658,1225,4,516.02,0,0,0,0,1
28659,1090,21,1062.66,0,0,0,0,1
28669,932,2,961.23,0,0,0,0,1
28670,831,54,1679.5800000000004,0,0,0,0,1
28672,793,11,693.8300000000002,0,0,0,0,1
28674,1541,2,113.83,0,0,0,0,1
28684,790,6,367.85,0,0,0,0,1
28691,1171,9,153.73000000000002,0,0,0,0,1
28692,1092,10,1464.8199999999997,0,0,0,0,1
28697,1289,53,3483.699999999999,0,0,0,0,1
28701,665,11,206.67,0,0,0,0,1
28704,665,34,907.02,0,0,0,0,1
28709,1460,2,70.0,0,0,0,0,1
28711,1353,2,3838.4,0,0,0,0,1
28714,1277,1,107.65,0,0,0,0,1
28720,1356,1,20.23,0,0,0,0,1
28726,1036,3,1660.8,0,0,0,0,1
28727,1399,1,87.5,0,0,0,0,1
28729,951,12,698.44,0,0,0,0,1
28732,1079,2,136.63,0,0,0,0,1
28734,735,9,324.8,0,0,0,0,1
28736,1534,3,6.05,0,0,0,0,1
28742,665,6,1821.9099999999999,0,0,0,0,1
28744,779,16,1120.63,0,0,0,0,1
28746,1338,3,52.78,0,0,0,0,1
28750,1469,1,399.0,0,0,0,0,1
28752,929,26,1460.38,0,0,0,0,1
28755,1199,25,1966.1899999999996,0,0,0,0,1
28756,1352,1,-31.5,0,0,0,0,1
28758,995,4,826.44,0,0,0,0,1
28770,1051,2,186.77999999999997,0,0,0,0,1
28771,1604,3,20.46,0,0,0,0,1
28773,1548,24,546.4300000000002,0,0,0,0,1
28774,1605,2,602.27,0,0,0,0,1
28778,1052,7,253.69,0,0,0,0,1
28779,1576,1,89.5,0,0,0,0,1
28782,1353,1,1669.0,0,0,0,0,1
28786,1471,4,117.06,0,0,0,0,1
28787,1080,5,9534.4,0,0,0,0,1
28791,1190,6,644.53,0,0,0,0,1
28795,1388,26,804.8,0,0,0,0,1
28797,1065,20,962.25,0,0,0,0,1
28798,1283,7,240.33000000000004,0,0,0,0,1
28800,909,18,511.7299999999999,0,0,0,0,1
28812,1570,2,24.0,0,0,0,0,1
28814,1546,1,22.0,0,0,0,0,1
28815,1108,10,966.6800000000002,0,0,0,0,1
28828,1563,1,-634.15,0,0,0,0,1
28830,736,6,75.52,0,0,0,0,1
28833,757,8,328.78,0,0,0,0,1
28834,1444,2,0.0,0,0,0,0,1
28835,1001,3,889.65,0,0,0,0,1
28837,1373,1,1699.0,0,0,0,0,1
28842,730,5,952.2599999999999,0,0,0,0,1
28846,1330,3,366.06,0,0,0,0,1
28849,1267,2,300.0,0,0,0,0,1
28853,1169,5,898.51,0,0,0,0,1
28854,1062,52,4251.84,0,0,0,0,1
28858,1458,1,31.92,0,0,0,0,1
28869,1168,7,165.64000000000001,0,0,0,0,1
28872,1490,14,3743.84,0,0,0,0,1
28873,931,3,9917.130000000001,0,0,0,0,1
28878,1279,11,227.16000000000003,0,0,0,0,1
28881,1521,2,9859.94,0,0,0,0,1
28884,707,34,1786.27,0,0,0,0,1
28888,1460,1,115.0,0,0,0,0,1
28892,1337,1,897.9,0,0,0,0,1
28893,1338,3,1518.64,0,0,0,0,1
28895,763,10,355.87,0,0,0,0,1
28897,1521,1,959.0,0,0,0,0,1
28900,1307,1,684.0,0,0,0,0,1
28902,1262,4,62.84,0,0,0,0,1
28905,757,5,561.5999999999999,0,0,0,0,1
28906,674,3,23.37,0,0,0,0,1
28910,797,5,3132.67,0,0,0,0,1
28911,1435,3,606.65,0,0,0,0,1
28919,1212,13,786.57,0,0,0,0,1
28925,867,9,1335.79,0,0,0,0,1
28931,1443,1,16.93,0,0,0,0,1
28939,784,6,319.15999999999997,0,0,0,0,1
28942,1262,1,146.25,0,0,0,0,1
28944,1022,3,15.219999999999999,0,0,0,0,1
28951,669,3,3631.17,0,0,0,0,1
28953,1514,2,23.74,0,0,0,0,1
28960,1311,1,159.06,0,0,0,0,1
28961,1469,3,3660.11,0,0,0,0,1
28965,937,22,1565.6899999999998,0,0,0,0,1
28968,1496,3,78.06,0,0,0,0,1
28990,1498,5,515.61,0,0,0,0,1
28991,1437,14,6.439293542825908e-15,0,0,0,0,1
28993,832,102,4319.210000000001,0,0,0,0,1
28995,716,39,1546.56,0,0,0,0,1
28996,1611,1,1857.45,0,0,0,0,1
29001,1365,1,117.48,0,0,0,0,1
29003,1297,39,1020.49,0,0,0,0,1
29006,754,11,1914.2500000000005,0,0,0,0,1
29008,768,50,2792.180000000001,0,0,0,0,1
29014,874,10,334.68,0,0,0,0,1
29015,1167,11,1211.6899999999998,0,0,0,0,1
29018,1034,5,6373.0599999999995,0,0,0,0,1
29021,1492,1,543.51,0,0,0,0,1
29027,1571,7,154.19,0,0,0,0,1
29038,1091,3,-144.54,0,0,0,0,1
29040,1521,3,39363.3,0,0,0,0,1
29045,1395,1,121.19,0,0,0,0,1
29048,1604,1,690.78,0,0,0,0,1
29049,638,16,1115.7,0,0,0,0,1
29053,1184,6,315.2,0,0,0,0,1
29059,800,23,590.47,0,0,0,0,1
29062,1262,1,52.6,0,0,0,0,1
29064,1080,5,144.07999999999998,0,0,0,0,1
29067,756,4,1720.1100000000001,0,0,0,0,1
29077,1399,2,3051.0,0,0,0,0,1
29084,1470,1,149.0,0,0,0,0,1
29087,884,12,259.40999999999997,0,0,0,0,1
29088,1332,1,15.0,0,0,0,0,1
29089,651,30,1916.6100000000001,0,0,0,0,1
29090,1218,8,150.85,0,0,0,0,1
29091,1457,7,3105.19,0,0,0,0,1
29097,1526,5,556.74,0,0,0,0,1
29099,1429,1,127.53,0,0,0,0,1
29101,822,4,71.4,0,0,0,0,1
29104,1196,37,4847.5599999999995,0,0,0,0,1
29107,680,16,213.01,0,0,0,0,1
29110,1581,3,37.38,0,0,0,0,1
29111,721,4,19331.92,0,0,0,0,1
29116,1371,1,13.5,0,0,0,0,1
29122,1566,2,101.45,0,0,0,0,1
29124,1450,1,0.75,0,0,0,0,1
29125,1590,187,12818.92,0,0,0,0,1
29132,1297,2,49.72,0,0,0,0,1
29133,1206,5,56.24000000000001,0,0,0,0,1
29135,1065,5,105.96,0,0,0,0,1
29142,1140,4,177.62,0,0,0,0,1
29143,1279,3,39.95,0,0,0,0,1
29145,1290,7,59.25000000000001,0,0,0,0,1
29148,1169,2,436.38,0,0,0,0,1
29149,1227,8,257.94,0,0,0,0,1
29152,1283,2,98.0,0,0,0,0,1
29154,820,21,3153.58,0,0,0,0,1
29172,1307,273,19480.930000000004,0,0,0,0,1
29175,1507,1,4.08,0,0,0,0,1
29179,1448,1,2082.5,0,0,0,0,1
29183,1443,19,896.92,0,0,0,0,1
29186,1601,3,19.01,0,0,0,0,1
29188,1321,4,177.63,0,0,0,0,1
29193,1057,13,412.07000000000005,0,0,0,0,1
29197,870,13,576.7200000000001,0,0,0,0,1
29206,811,26,1046.4900000000002,0,0,0,0,1
29211,1517,2,50.64,0,0,0,0,1
29212,1368,6,12912.27,0,0,0,0,1
29215,1420,1,8.08,0,0,0,0,1
29220,1443,3,150.4,0,0,0,0,1
29221,1430,1,110.22,0,0,0,0,1
29223,1051,2,51.42,0,0,0,0,1
29226,1517,1,67.0,0,0,0,0,1
29227,1454,1,32.52,0,0,0,0,1
29228,1596,1,455.0,0,0,0,0,1
29229,1277,1,200.0,0,0,0,0,1
29230,1260,8,543.08,0,0,0,0,1
29233,1532,1,37.9,0,0,0,0,1
29236,988,5,160.68,0,0,0,0,1
29237,1430,1,-39.15,0,0,0,0,1
29238,805,2,-426.7099999999999,0,0,0,0,1
29243,1430,2,0.0,0,0,0,0,1
29248,910,7,210.74,0,0,0,0,1
29249,1465,1,1491.39,0,0,0,0,1
29250,1349,1,1718.89,0,0,0,0,1
29253,1580,2,111.11,0,0,0,0,1
29255,1510,4,46.55,0,0,0,0,1
29258,1573,1,579.0,0,0,0,0,1
29263,1511,3,20.13,0,0,0,0,1
29266,1274,36,1090.1899999999996,0,0,0,0,1
29268,791,17,886.21,0,0,0,0,1
29270,1244,3,49.95,0,0,0,0,1
29277,841,18,701.3800000000001,0,0,0,0,1
29279,1457,12,1140.2300000000002,0,0,0,0,1
29282,850,5,10591.48,0,0,0,0,1
29284,1140,2,0.0,0,0,0,0,1
29285,912,3,3218.0,0,0,0,0,1
29286,1267,24,942.18,0,0,0,0,1
29288,1409,4,0.0,0,0,0,0,1
29289,1065,25,587.57,0,0,0,0,1
29292,730,12,2295.3500000000004,0,0,0,0,1
29297,989,3,313.91999999999996,0,0,0,0,1
29298,1267,6,32.86,0,0,0,0,1
29307,1580,1,6.72,0,0,0,0,1
29309,1400,56,1572.3999999999994,0,0,0,0,1
29312,1460,3,5325.06,0,0,0,0,1
29313,1423,19,640.4800000000001,0,0,0,0,1
29315,1458,6,2312.34,0,0,0,0,1
29317,804,8,983.7500000000001,0,0,0,0,1
29320,1310,2,166.61,0,0,0,0,1
29321,1297,4,453.16,0,0,0,0,1
29323,1541,4,114.33,0,0,0,0,1
29333,744,22,284.09999999999997,0,0,0,0,1
29336,1350,7,419.29,0,0,0,0,1
29342,750,8,1211.7400000000005,0,0,0,0,1
29343,1580,2,28.700000000000006,0,0,0,0,1
29350,1338,5,3424.94,0,0,0,0,1
29353,1357,1,499.0,0,0,0,0,1
29356,1225,4,372.8,0,0,0,0,1
29362,1295,1,156.35,0,0,0,0,1
29377,1407,3,39.2,0,0,0,0,1
29387,1079,150,11157.82,0,0,0,0,1
29389,1574,1,339.8,0,0,0,0,1
29393,1372,5,11.330000000000002,0,0,0,0,1
29397,1170,107,2175.6400000000003,0,0,0,0,1
29399,1156,7,1120.0,0,0,0,0,1
29404,1079,5,79.64999999999999,0,0,0,0,1
29406,1050,11,282.97,0,0,0,0,1
29407,1044,18,389.69,0,0,0,0,1
29409,1226,5,161.87,0,0,0,0,1
29411,821,5,894.43,0,0,0,0,1
29422,910,10,8493.49,0,0,0,0,1
29423,761,56,5507.459999999999,0,0,0,0,1
29437,1161,3,341.6,0,0,0,0,1
29439,1491,2,12.99,0,0,0,0,1
29440,1580,1,16.23,0,0,0,0,1
29444,1202,10,-1.4210854715202004e-14,0,0,0,0,1
29445,1233,2,705.2,0,0,0,0,1
29446,1307,3,235.1,0,0,0,0,1
29450,1504,4,-4.263256414560601e-14,0,0,0,0,1
29453,1580,1,229.5,0,0,0,0,1
29454,1610,1,-15.0,0,0,0,0,1
29458,765,5,241.72,0,0,0,0,1
29467,1114,7,693.6800000000001,0,0,0,0,1
29468,705,4,410.61999999999995,0,0,0,0,1
29480,1488,6,46.19999999999999,0,0,0,0,1
29481,930,13,1024.62,0,0,0,0,1
29482,1290,8,175.7,0,0,0,0,1
29484,712,7,125.78,0,0,0,0,1
29486,1101,18,-28.769999999999982,0,0,0,0,1
29489,1296,1,1559.0,0,0,0,0,1
29494,1017,17,686.65,0,0,0,0,1
29495,1444,2,8.14,0,0,0,0,1
29496,822,14,2294.13,0,0,0,0,1
29513,813,2,490.67,0,0,0,0,1
29514,1277,8,271.67,0,0,0,0,1
29520,1497,1,628.86,0,0,0,0,1
29522,1583,4,203.13,0,0,0,0,1
29524,1574,2,6.21,0,0,0,0,1
29531,1379,2,27.39,0,0,0,0,1
29532,792,29,504.43000000000006,0,0,0,0,1
29538,1203,4,0.0,0,0,0,0,1
29540,953,5,24.840000000000003,0,0,0,0,1
29541,616,4,601.45,0,0,0,0,1
29544,1260,24,764.0399999999997,0,0,0,0,1
29546,1246,8,169.89000000000001,0,0,0,0,1
29547,1552,1,629.2,0,0,0,0,1
29549,1521,1,788.0,0,0,0,0,1
29550,1542,2,256.81,0,0,0,0,1
29551,1457,1,223.22,0,0,0,0,1
29552,1580,2,40.87,0,0,0,0,1
29554,1036,5,111.17,0,0,0,0,1
29558,1487,2,514.5,0,0,0,0,1
29563,1357,6,336.13,0,0,0,0,1
29566,939,13,381.81,0,0,0,0,1
29571,618,14,592.0699999999999,0,0,0,0,1
29572,1407,2,55.32,0,0,0,0,1
29574,1539,2,281.2,0,0,0,0,1
29579,763,12,176.45,0,0,0,0,1
29581,691,6,5175.0,0,0,0,0,1
29586,1084,11,598.9799999999998,0,0,0,0,1
29587,1233,4,-85.00999999999999,0,0,0,0,1
29588,1540,3,246.1,0,0,0,0,1
29590,912,13,219.44,0,0,0,0,1
29593,1331,7,31.16,0,0,0,0,1
29594,891,6,309.97,0,0,0,0,1
29595,978,8,167.60000000000002,0,0,0,0,1
29605,984,6,135.65,0,0,0,0,1
29606,1297,3,23.99,0,0,0,0,1
29607,735,8,146.28,0,0,0,0,1
29609,659,14,1434.3600000000001,0,0,0,0,1
29613,859,14,975.1800000000001,0,0,0,0,1
29615,1492,2,28.76,0,0,0,0,1
29619,1310,1,50.5,0,0,0,0,1
29621,1525,1,14784.0,0,0,0,0,1
29631,929,10,188.67000000000002,0,0,0,0,1
29632,1399,7,304.29,0,0,0,0,1
29633,996,4,120.75999999999999,0,0,0,0,1
29637,1353,3,149.84,0,0,0,0,1
29639,834,15,1460.5,0,0,0,0,1
29642,730,28,2219.76,0,0,0,0,1
29643,835,5,4777.18,0,0,0,0,1
29650,1307,2,77.3,0,0,0,0,1
29657,975,28,1456.3200000000006,0,0,0,0,1
29658,1272,1,24.24,0,0,0,0,1
29660,730,2,119.36,0,0,0,0,1
29664,942,18,941.77,0,0,0,0,1
29665,747,24,4629.910000000002,0,0,0,0,1
29666,671,114,5849.489999999999,0,0,0,0,1
29667,1003,3,416.66,0,0,0,0,1
29669,1238,13,190.39,0,0,0,0,1
29670,1031,24,230.17,0,0,0,0,1
29682,700,28,9311.77,0,0,0,0,1
29685,687,58,32824.08,0,0,0,0,1
29699,1458,30,3713.89,0,0,0,0,1
29701,1563,2,1138.0,0,0,0,0,1
29703,1297,14,1951.16,0,0,0,0,1
29711,838,7,266.4,0,0,0,0,1
29712,942,4,105.44000000000001,0,0,0,0,1
29718,1496,7,390.36,0,0,0,0,1
29723,1533,7,115.92,0,0,0,0,1
29724,861,6,-36.44,0,0,0,0,1
29725,1008,2,7704.0,0,0,0,0,1
29727,1305,13,216.97,0,0,0,0,1
29728,1514,2,2146.56,0,0,0,0,1
29729,854,4,58.489999999999995,0,0,0,0,1
29738,1268,5,34.489999999999995,0,0,0,0,1
29740,1220,4,4200.08,0,0,0,0,1
29744,813,14,3207.79,0,0,0,0,1
29749,1146,6,300.96,0,0,0,0,1
29754,1206,5,124.57,0,0,0,0,1
29756,1398,5,1982.74,0,0,0,0,1
29757,757,4,2109.65,0,0,0,0,1
29758,840,12,175.7,0,0,0,0,1
29765,1119,17,51.59,0,0,0,0,1
29767,993,10,649.39,0,0,0,0,1
29774,1368,1,589.0,0,0,0,0,1
29775,736,11,179.10000000000005,0,0,0,0,1
29787,994,17,2024.23,0,0,0,0,1
29789,1142,2,1010.0,0,0,0,0,1
29795,1036,30,806.5000000000002,0,0,0,0,1
29797,1552,2,29.35,0,0,0,0,1
29799,1231,2,133.09,0,0,0,0,1
29804,1049,7,102.5,0,0,0,0,1
29810,1580,2,163.92000000000004,0,0,0,0,1
29812,764,4,108.03,0,0,0,0,1
29816,1266,3,79.72,0,0,0,0,1
29817,1156,13,322.03,0,0,0,0,1
29822,755,80,10982.69,0,0,0,0,1
29828,937,3,659.12,0,0,0,0,1
29829,1598,2,111.51,0,0,0,0,1
29833,1170,6,1154.1999999999998,0,0,0,0,1
29834,863,4,123.39,0,0,0,0,1
29838,902,30,627.28,0,0,0,0,1
29841,637,13,467.5799999999999,0,0,0,0,1
29844,702,8,1184.99,0,0,0,0,1
29845,1407,1,33.5,0,0,0,0,1
29846,1512,17,275.7,0,0,0,0,1
29851,666,19,635.7600000000001,0,0,0,0,1
29852,632,18,1135.6399999999999,0,0,0,0,1
29854,779,9,1251.38,0,0,0,0,1
29855,1577,2,44.8,0,0,0,0,1
29864,902,2,66.38,0,0,0,0,1
29865,1316,1,67.52,0,0,0,0,1
29866,1330,2,83.25,0,0,0,0,1
29878,846,5,126.68,0,0,0,0,1
29884,1440,2,444.19,0,0,0,0,1
29890,1182,10,1711.6,0,0,0,0,1
29893,1351,20,2422.41,0,0,0,0,1
29894,1498,1,154.23,0,0,0,0,1
29908,982,6,816.29,0,0,0,0,1
29913,945,6,117.19,0,0,0,0,1
29915,672,23,1821.2000000000003,0,0,0,0,1
29919,812,27,451.14,0,0,0,0,1
29923,989,18,646.73,0,0,0,0,1
29930,1531,1,20.49,0,0,0,0,1
29932,1038,23,249.96000000000004,0,0,0,0,1
29935,1379,3,41.38,0,0,0,0,1
29941,645,3,-101.00999999999999,0,0,0,0,1
29945,1493,3,149.9,0,0,0,0,1
29948,1415,3,65.2,0,0,0,0,1
29949,1120,10,464.31,0,0,0,0,1
29953,734,14,1119.1000000000001,0,0,0,0,1
29956,959,6,154.05,0,0,0,0,1
29957,1454,1,299.0,0,0,0,0,1
29965,980,2,723.75,0,0,0,0,1
29967,1268,1,235.57,0,0,0,0,1
29972,669,38,1071.28,0,0,0,0,1
29973,942,3,2312.08,0,0,0,0,1
29975,1266,20,1169.3600000000004,0,0,0,0,1
29976,1197,4,94.61,0,0,0,0,1
29983,1546,1,31.0,0,0,0,0,1
29984,1275,6,0.0,0,0,0,0,1
29985,1534,3,263.0,0,0,0,0,1
29989,1436,31,2420.69,0,0,0,0,1
29990,1317,1,13.76,0,0,0,0,1
29994,1590,5,4939.76,0,0,0,0,1
30000,1147,13,1365.5099999999995,0,0,0,0,1
30006,1338,2,77.37,0,0,0,0,1
30011,1261,2,56.51000000000001,0,0,0,0,1
30019,939,5,260.2,0,0,0,0,1
30020,784,3,64.02,0,0,0,0,1
30021,680,7,65.05,0,0,0,0,1
30023,1479,2,42.42,0,0,0,0,1
30028,1226,11,234.30000000000004,0,0,0,0,1
30029,1151,10,249.72,0,0,0,0,1
30031,1338,24,1261.9999999999998,0,0,0,0,1
30033,1175,4,595.58,0,0,0,0,1
30035,1315,1,307.29,0,0,0,0,1
30036,671,16,584.03,0,0,0,0,1
30040,982,45,3076.8299999999986,0,0,0,0,1
30042,1277,6,243.03,0,0,0,0,1
30043,1238,43,2282.97,0,0,0,0,1
30047,1460,1,661.75,0,0,0,0,1
30050,1350,2,1360.0,0,0,0,0,1
30052,1246,6,420.46,0,0,0,0,1
30053,1031,124,4087.090000000001,0,0,0,0,1
30054,1302,1,620.4,0,0,0,0,1
30057,868,14,12201.09,0,0,0,0,1
30067,895,3,-4.85,0,0,0,0,1
30068,1001,4,1599.62,0,0,0,0,1
30071,1552,5,29.45,0,0,0,0,1
30076,1566,16,296.72,0,0,0,0,1
30079,1294,2,40.9,0,0,0,0,1
30083,757,20,1748.5,0,0,0,0,1
30086,1540,1,3133.24,0,0,0,0,1
30090,967,7,1029.7499999999998,0,0,0,0,1
30095,996,4,14435.95,0,0,0,0,1
30096,1358,2,160.6,0,0,0,0,1
30104,644,14,1743.65,0,0,0,0,1
30111,700,22,553.8299999999999,0,0,0,0,1
30115,1027,22,321.20000000000016,0,0,0,0,1
30117,713,17,3372.4300000000003,0,0,0,0,1
30119,1589,12,622.940000000001,0,0,0,0,1
30121,1156,2,1114.92,0,0,0,0,1
30123,1594,1,-7332.41,0,0,0,0,1
30124,1416,5,188.82,0,0,0,0,1
30127,1491,6,521.9200000000002,0,0,0,0,1
30129,1143,2,38.31,0,0,0,0,1
30134,973,22,12963.62,0,0,0,0,1
30137,1485,1,-126.0,0,0,0,0,1
30138,1029,5,560.26,0,0,0,0,1
30140,1541,1,1289.0,0,0,0,0,1
30141,1552,29,788.1,0,0,0,0,1
30143,761,15,426.86,0,0,0,0,1
30144,839,10,149.48,0,0,0,0,1
30146,1532,1,49.7,0,0,0,0,1
30147,770,6,64.14,0,0,0,0,1
30150,1126,6,4707.41,0,0,0,0,1
30154,1296,1,155.0,0,0,0,0,1
30155,1548,2,6.199999999999998,0,0,0,0,1
30156,1099,5,35.9,0,0,0,0,1
30161,1202,8,49.05,0,0,0,0,1
30163,1447,2,110.76,0,0,0,0,1
30164,1575,2,73.0,0,0,0,0,1
30167,903,2,80.08,0,0,0,0,1
30168,1520,1,68.58,0,0,0,0,1
30172,1048,7,5380.75,0,0,0,0,1
30173,1567,1,68.1,0,0,0,0,1
30176,1130,10,838.6800000000001,0,0,0,0,1
30179,1576,2,29.96,0,0,0,0,1
30180,1521,1,238.13,0,0,0,0,1
30184,877,17,144.19,0,0,0,0,1
30186,909,16,857.6999999999999,0,0,0,0,1
30187,1307,5,226.5,0,0,0,0,1
30188,1260,20,948.64,0,0,0,0,1
30189,1542,3,77.65,0,0,0,0,1
30197,1000,24,788.9500000000002,0,0,0,0,1
30198,891,13,-18.650000000000006,0,0,0,0,1
30202,1364,1,111.0,0,0,0,0,1
30204,1603,4,0.0,0,0,0,0,1
30205,1603,2,103.6,0,0,0,0,1
30207,1122,14,1283.83,0,0,0,0,1
30209,1307,1,1225.44,0,0,0,0,1
30210,1594,1,3982.04,0,0,0,0,1
30213,1611,1,703.28,0,0,0,0,1
30216,1381,3,77.73,0,0,0,0,1
30221,1272,2,172.91,0,0,0,0,1
30225,1580,1,529.84,0,0,0,0,1
30226,629,5,1563.0,0,0,0,0,1
30228,1156,4,284.39,0,0,0,0,1
30231,1541,1,107.13,0,0,0,0,1
30234,1611,2,3715.0,0,0,0,0,1
30237,1575,8,1843.58,0,0,0,0,1
30238,700,16,1052.77,0,0,0,0,1
30242,1225,34,758.0600000000001,0,0,0,0,1
30244,1603,1,149.5,0,0,0,0,1
30245,981,9,318.48,0,0,0,0,1
30246,947,2,1020.48,0,0,0,0,1
30250,705,53,4956.730000000001,0,0,0,0,1
30254,1527,1,290.0,0,0,0,0,1
30255,868,4,705.12,0,0,0,0,1
30256,1307,4,142.4,0,0,0,0,1
30258,1596,3,50.69,0,0,0,0,1
30259,1258,3,145.0,0,0,0,0,1
30260,1493,2,303.3,0,0,0,0,1
30262,1024,71,4565.390000000001,0,0,0,0,1
30266,1095,22,9832.67,0,0,0,0,1
30267,645,70,2327.790000000001,0,0,0,0,1
30271,1092,2,398.95,0,0,0,0,1
30274,1552,1,132.5,0,0,0,0,1
30275,1528,18,1018.41,0,0,0,0,1
30276,678,9,561.0699999999999,0,0,0,0,1
30278,942,2,192.58,0,0,0,0,1
30285,1552,1,302.0,0,0,0,0,1
30286,768,9,223.05,0,0,0,0,1
30294,1343,2,30.35,0,0,0,0,1
30297,799,14,5164.240000000002,0,0,0,0,1
30298,1540,2,60.28,0,0,0,0,1
30302,1277,9,470.0,0,0,0,0,1
30304,1287,1,56.17,0,0,0,0,1
30306,1387,2,29360.6,0,0,0,0,1
30307,1399,1,37.23,0,0,0,0,1
30311,1237,17,6705.549999999999,0,0,0,0,1
30312,1548,15,2629.26,0,0,0,0,1
30314,905,40,1337.53,0,0,0,0,1
30315,1187,3,1087.0,0,0,0,0,1
30316,1507,1,249.29,0,0,0,0,1
30317,1421,19,4923.919999999999,0,0,0,0,1
30319,1566,1,227.5,0,0,0,0,1
30321,1213,7,1207.25,0,0,0,0,1
30322,1513,45,1654.3300000000004,0,0,0,0,1
30326,877,5,202.6,0,0,0,0,1
30327,1427,21,748.4200000000002,0,0,0,0,1
30330,1126,39,12361.31,0,0,0,0,1
30331,1555,5,153.9,0,0,0,0,1
30333,1402,2,114.9,0,0,0,0,1
30334,1303,2,908.0,0,0,0,0,1
30336,946,2,1472.76,0,0,0,0,1
30339,1220,3,14.2,0,0,0,0,1
30340,911,4,214.17,0,0,0,0,1
30341,1338,52,806.97,0,0,0,0,1
30342,1490,4,1683.9,0,0,0,0,1
30344,757,22,3819.24,0,0,0,0,1
30345,1239,9,830.06,0,0,0,0,1
30349,1534,3,286.91,0,0,0,0,1
30350,700,41,501.3099999999999,0,0,0,0,1
30355,1520,1,870.3,0,0,0,0,1
30362,1295,1,1351.8,0,0,0,0,1
30363,1548,1,730.0,0,0,0,0,1
30366,1499,2,85.3,0,0,0,0,1
30367,1521,1,305.52,0,0,0,0,1
